lat_long
"(47.36616515, -122.28161153800626)"
"(47.50642845, -122.24568442382642)"
"(47.27688115, -122.21162321230571)"
"(47.64269207272727, -122.32696794545454)"
"(47.689041200000005, -122.03576800790597)"
"(47.6637709, -122.19827627702577)"
"(47.4454963367347, -121.7667731632653)"
"(47.445837850000004, -122.08188973596876)"
"(47.477452850000006, -122.29060252441377)"
"(47.40404315, -122.3198081834189)"
"(47.339257599999996, -122.2605591)"
"(47.622625049999996, -122.30967462500001)"
"(47.3089272, -122.20878409626661)"
"(47.3089272, -122.20878409626661)"
"(47.75952921746135, -122.30223873337204)"
"(47.408704, -122.32484226330735)"
"(47.540509150000005, -122.26842124356722)"
"(47.3321468, -122.2572604)"
"(47.7618253, -122.3349834)"
"(47.73621004847793, -121.4257882741855)"
"(47.636626, -122.019511)"
"(47.560725149999996, -122.27544121818876)"
"(47.3055825, -122.23392312260314)"
"(47.6607298, -121.9948407)"
"(47.54578192763158, -121.99892348026316)"
"(47.580124749999996, -122.39930495445614)"
"(47.58269745, -122.3052649594203)"
"(47.416870700000004, -122.17970674030386)"
"(47.651533219512196, -121.90196546341464)"
"(47.35830595, -122.28160779296411)"
"(47.59771757575757, -122.12222745454545)"
"(47.5548492, -122.3626945)"
"(47.6871083, -122.3386513)"
"(47.5749013, -122.28912054684696)"
"(47.53152030853487, -122.0761376812843)"
"(47.56469249618944, -122.01322437915034)"
"(47.578457900000004, -122.3799466879191)"
"(47.608471041440126, -122.017622957147)"
"(47.194518, -121.9907548487395)"
"(47.453573, -121.977101)"
"(47.65349775, -122.40386905576172)"
"(47.35983165, -122.04049255000001)"
"(47.430819, -122.1911621)"
"(47.584934748226715, -122.11821464353754)"
"(47.58468184666519, -122.03873891537117)"
"(47.6344815, -122.0154867)"
"(47.52628505, -122.37762697546486)"
"(47.65871475, -122.33593580222478)"
"(47.64703531078521, -122.38215231338906)"
"(47.524023650000004, -122.28343084778872)"
"(47.45723415, -122.18430839143224)"
"(47.7094523, -122.0151157)"
"(47.6191957, -122.3159686)"
"(47.6082463, -122.2986281)"
"(47.617941900000005, -122.29508082511441)"
"(47.5427386, -122.35576113751372)"
"(47.3470199, -122.03189636207254)"
"(47.38838665, -122.17563015723952)"
"(47.70123855, -122.34960931643006)"
"(47.37560205, -122.17924134688019)"
"(47.6276729, -122.3026831)"
"(47.77176071919093, -122.30836554034893)"
"(47.6697686, -122.17820814734883)"
"(47.49467828853023, -121.77643838244028)"
"(47.32502695, -122.207534044303)"
"(47.692193469502804, -122.30563925243345)"
"(47.721350998660604, -122.10838271423104)"
"(47.1953755, -121.971222)"
"(47.67536516161616, -122.38248981818181)"
"(47.6290242, -122.30134460244764)"
"(47.683567, -122.3871265)"
"(47.1964344, -122.0048824)"
"(47.6856782, -122.32665734240302)"
"(47.6054288, -122.1289858)"
"(47.7041434, -122.3410097)"
"(47.47135145, -122.35114011599615)"
"(47.496450714285714, -121.77153875510204)"
"(47.7060773, -122.3396892)"
"(47.7060773, -122.3396892)"
"(47.66053742857143, -122.33361714285714)"
"(47.7199149, -122.2005142)"
"(47.66482585714286, -122.14188342857142)"
"(47.554035299999995, -122.3845051333843)"
"(47.68772835, -122.30593225558316)"
"(47.68772835, -122.30593225558316)"
"(47.575697719834984, -122.15017224177416)"
"(47.6522438, -122.33056490016372)"
"(47.662309050000005, -122.36373013183784)"
"(47.7054048, -122.243661)"
"(47.776717229166664, -122.34762689583333)"
"(47.690195, -122.17805407330222)"
"(47.750357316835576, -122.143262673423)"
"(47.5306492, -122.16899431515239)"
"(47.2413128, -121.9387059)"
"(47.7324399, -122.28802789176677)"
"(47.69418205, -122.01841000464178)"
"(47.47765695, -122.20162280433559)"
"(47.53098, -121.877295)"
"(47.62992836734694, -122.11160602040816)"
"(47.59865, -122.035774)"
"(47.3707465, -122.18568864610467)"
"(47.51693476606449, -121.88199853232419)"
"(47.6887368, -122.3659722)"
"(47.35419655, -122.046035400563)"
"(47.618551499999995, -122.28906565705881)"
"(47.752397, -122.20321887297898)"
"(47.5337, -121.838783)"
"(47.567158026785776, -122.15121258149708)"
"(47.64169135, -122.3579216)"
"(47.66967525, -122.39656239515571)"
"(47.6077695, -122.29204727017445)"
"(47.44821445034313, -121.76894731105328)"
"(47.4992796, -122.32744073307408)"
"(47.372068850000005, -122.28477698498403)"
"(47.6528202, -122.34056245)"
"(47.375719849999996, -122.11459088520033)"
"(47.2949222, -122.34920675000001)"
"(47.58985108268359, -122.00348137757578)"
"(47.5557472, -122.15719030103847)"
"(47.70097545, -122.38551564529897)"
"(47.55250826850226, -122.17317528812033)"
"(47.6824947, -122.3242722)"
"(47.283334499999995, -122.35026434150943)"
"(47.692529050000005, -122.16893058134083)"
"(47.6967349, -122.3416328)"
"(47.213493, -122.00386658620073)"
"(47.6493491, -122.3210529)"
"(47.6493491, -122.3210529)"
"(47.6725539, -122.3666589)"
"(47.70725934075724, -122.32360626057907)"
"(47.367813749999996, -122.16418370204917)"
"(47.5907424, -122.2921012)"
"(47.614227549999995, -122.2939444572597)"
"(47.755111, -122.20142077993285)"
"(47.7145194, -122.21419140009667)"
"(47.5967921, -121.9731274)"
"(47.433842999999996, -122.156464)"
"(47.58339312057607, -122.24301717690119)"
"(47.69330665, -122.21066576140913)"
"(47.602866, -122.29624475)"
"(47.57909945, -122.39918734919704)"
"(47.42616615, -122.32117289791567)"
"(47.371088, -122.10603800000001)"
"(47.605336199999996, -122.2918420251296)"
"(47.3205475, -121.8689155)"
"(47.725289, -122.1636387)"
"(47.577226249999995, -122.29163514585076)"
"(47.30816225, -122.2338472253201)"
"(47.66611905, -122.17976485054965)"
"(47.5860469, -122.29225821271618)"
"(47.494233300000005, -122.3037649)"
"(47.4954592, -122.15261935000001)"
"(47.58611623669967, -122.11243996715726)"
"(47.4221151, -122.21917104161273)"
"(47.321418699999995, -122.21869111365952)"
"(47.48109212244898, -121.73471742857143)"
"(47.444238317638494, -121.76506625885472)"
"(47.701255, -122.35783346363246)"
"(47.592146929885836, -122.04735951213682)"
"(47.75643036363636, -122.33351127272726)"
"(47.68686904129648, -122.20148691932617)"
"(47.7033016, -122.3830773)"
"(47.73387160614965, -122.28830295743249)"
"(47.733361, -122.163595)"
"(47.66890073469388, -122.40126104081632)"
"(47.4936578, -122.10720409999999)"
"(47.576852, -122.40808899999999)"
"(47.63637879927718, -122.06340381354505)"
"(47.64053225, -122.34996583598434)"
"(47.42092565, -122.1687695490105)"
"(47.7249214, -122.33991099078585)"
"(47.7249214, -122.33991099078585)"
"(47.724173, -122.29586931613082)"
"(47.724173, -122.29586931613082)"
"(47.2935462, -122.26479500820878)"
"(47.629859, -122.34754099999999)"
"(47.692962800000004, -122.32545855367869)"
"(47.5648457, -122.315728675)"
"(47.64090093776609, -122.06163138678286)"
"(47.4412275, -122.124864)"
"(47.283180900000005, -122.2529321571549)"
"(47.283180900000005, -122.2529321571549)"
"(47.7735743, -122.2338524)"
"(47.2850888, -122.33893365)"
"(47.55364780999758, -121.9949046799323)"
"(47.64541425, -122.38696974919779)"
"(47.5222101, -122.2890479)"
"(47.3015972, -122.12659252418308)"
"(47.71496755, -122.22075138291414)"
"(47.61601608163265, -122.30602914285714)"
"(47.3873799, -122.104749233215)"
"(47.6918995, -122.20093705809518)"
"(47.502049650000004, -122.36872323817329)"
"(47.41519935, -122.33756854673403)"
"(47.47882175, -122.26701456305452)"
"(47.5610008, -122.033793)"
"(47.68737895, -122.28821959229316)"
"(47.42263605, -122.31593053780192)"
"(47.634406, -122.198396)"
"(47.5458717, -122.3682205)"
"(47.715442, -122.3417262)"
"(47.30748725, -122.2203353509228)"
"(47.30748725, -122.2203353509228)"
"(47.5278617, -122.35538813812884)"
"(47.578148999999996, -122.38183815)"
"(47.261681949999996, -122.21321771884965)"
"(47.261681949999996, -122.21321771884965)"
"(47.4558236, -122.08654795000001)"
"(47.37756645, -122.11651975700079)"
"(47.430469, -122.198046)"
"(47.430469, -122.198046)"
"(47.350699250000005, -122.16735210082169)"
"(47.47379215, -122.34938428597098)"
"(47.482457000000004, -122.129706)"
"(47.429417, -122.28384341612903)"
"(47.429417, -122.28384341612903)"
"(47.68931605, -122.34825810441072)"
"(47.31771725, -122.36135176666804)"
"(47.562452070879644, -122.13960355541742)"
"(47.5200034, -122.3567143)"
"(47.60841615, -122.2857587)"
"(47.556401300000005, -122.3838540751984)"
"(47.64125375986823, -121.99151568256953)"
"(47.359696299999996, -122.03412315)"
"(47.74827036734694, -122.11642083673469)"
"(47.708904149999995, -122.29695420280635)"
"(47.71218295, -122.35377981670405)"
"(47.551522999999996, -122.009421)"
"(47.698861550000004, -122.30664695497632)"
"(47.6988066, -122.3988068)"
"(47.382961699999996, -122.09773223083333)"
"(47.6377653, -122.226047)"
"(47.669438, -122.371824)"
"(47.53322785, -122.3714181439532)"
"(47.67706925, -122.17234660144689)"
"(47.6951137, -122.31911875623325)"
"(47.635383250000004, -122.39598913379048)"
"(47.74659440909091, -122.1721285)"
"(47.6534838, -122.3455088)"
"(47.35756482176658, -122.45840281550281)"
"(47.3723227, -122.27769609400953)"
"(47.5110007, -122.3159285)"
"(47.34323715, -122.17403825881411)"
"(47.3067869, -122.0319081)"
"(47.3068817, -122.0319775)"
"(47.3066574, -122.0323693)"
"(47.538712067792865, -121.88115663841964)"
"(47.764650944875605, -122.08848946074511)"
"(47.7194913, -122.3640453)"
"(47.60320925, -122.30990752482704)"
"(47.4847664, -122.12397725494714)"
"(47.638795, -122.3713878)"
"(47.482281, -122.62556299999999)"
"(47.52859415, -122.27153939949892)"
"(47.50530474999999, -122.27098283933648)"
"(47.6254244, -122.203258)"
"(47.4213075, -121.973433)"
"(47.566192449664435, -122.39091708053691)"
"(47.6879719, -122.31524999064828)"
"(47.482309, -122.155242)"
"(47.482309, -122.155242)"
"(47.260381100000004, -122.21331394999999)"
"(47.6715467, -122.1767103794016)"
"(47.2854766, -122.217631128905)"
"(47.264228700000004, -122.30091387499999)"
"(47.563945286189096, -122.1598588098279)"
"(47.58004695327102, -122.20909734579439)"
"(47.68422015, -122.29342630820989)"
"(47.7413296, -122.24068207525553)"
"(47.571289496953206, -122.16045002652216)"
"(47.71186040816327, -122.08379959183674)"
"(47.61337129122001, -122.04361230516811)"
"(47.369924, -122.187021)"
"(47.5093453, -122.38190561691081)"
"(47.75970932653061, -122.35038946938776)"
"(47.584913900000004, -122.29055996319242)"
"(47.375803000000005, -122.046278)"
"(47.73964535858586, -121.96717592929292)"
"(47.6713773, -122.27981417500001)"
"(47.1940373, -121.9717683)"
"(47.444983500000006, -122.13035013720047)"
"(47.75212245, -122.21379490615615)"
"(47.3939181, -122.19596564774346)"
"(47.7183319, -121.1971754)"
"(47.772922, -122.08173)"
"(47.70637642622951, -122.07967704918033)"
"(47.34738335, -122.15257125830144)"
"(47.34738335, -122.15257125830144)"
"(47.574354448573125, -122.15164714469684)"
"(47.208821, -122.01538799999999)"
"(47.4998675, -122.2866477)"
"(47.4998675, -122.2866477)"
"(47.63189577220572, -122.16527706358212)"
"(47.7285773, -122.17696235883284)"
"(47.43484755, -122.1109992111014)"
"(47.73901383892618, -122.31703030872484)"
"(47.6546478, -122.3565376)"
"(47.7612174, -122.31049680000001)"
"(47.364349000000004, -122.1069448)"
"(47.49652975, -122.25744675)"
"(47.359854, -122.0762115)"
"(47.359854, -122.0762115)"
"(47.369051999999996, -122.10252)"
"(47.423218, -122.216111)"
"(47.6543738, -122.3563571)"
"(47.3345836, -122.16519251086365)"
"(47.3505042, -122.02554195003901)"
"(47.57431461961101, -122.01715289264784)"
"(47.73751635, -122.19205546168006)"
"(47.5552848, -122.28807899233102)"
"(47.72618425, -122.31050477841765)"
"(47.525820350000004, -122.20624180080341)"
"(47.7242258, -122.31313342281976)"
"(47.1948101, -121.9724759)"
"(47.7633396, -122.331553)"
"(47.6115345769766, -122.11460967229253)"
"(47.65174485, -122.3738764989101)"
"(47.6020646, -122.3084636850028)"
"(47.677186199999994, -122.36685791559076)"
"(47.362532, -122.07597594957983)"
"(47.77304348484848, -122.36382611111111)"
"(47.333605399999996, -122.1387387)"
"(47.6800702, -122.269297996863)"
"(47.76616685150205, -122.08824505886268)"
"(47.7012886, -122.16676528225831)"
"(47.553287049999994, -122.3826149)"
"(47.28196925, -122.25515809999999)"
"(47.5400109, -122.2669859)"
"(47.6877212, -122.31725935450558)"
"(47.7174881, -122.1621935)"
"(47.58883, -122.3135176)"
"(47.63791598672807, -122.34366360154739)"
"(47.71340875, -122.30539715156979)"
"(47.70326328282828, -122.36899851515152)"
"(47.62126224489796, -122.29828051020408)"
"(47.5679652, -122.40145056418994)"
"(47.716437049999996, -122.25765504280085)"
"(47.3302595, -122.26796525326796)"
"(47.5271539, -122.27493175224993)"
"(47.65802969230769, -122.34987061538462)"
"(47.2618017, -122.25901005)"
"(47.568919300000005, -122.36191581306883)"
"(47.568919300000005, -122.36191581306883)"
"(47.751030650000004, -122.2293991730361)"
"(47.413993700000006, -122.20608865832915)"
"(47.4645914, -122.19640327153049)"
"(47.58750515, -122.29886870592105)"
"(47.684329250000005, -122.34038310800128)"
"(47.76335001010101, -122.33400694949495)"
"(47.6790223, -122.36794770125832)"
"(47.5057676, -122.37697802570169)"
"(47.5057676, -122.37697802570169)"
"(47.25986855, -122.24411456793061)"
"(47.533536100000006, -122.29215659001093)"
"(47.4790006, -122.2752857008029)"
"(47.713969750000004, -122.35884735774366)"
"(47.2818958, -122.29617164999999)"
"(47.6379857, -122.3592532559486)"
"(47.6710257, -122.30879089155394)"
"(47.3812892, -122.11815447480654)"
"(47.4386069, -122.2010375)"
"(47.65567465, -122.40278845)"
"(47.76673865, -122.2019207389848)"
"(47.31213605, -122.35487800130952)"
"(47.5440776, -122.3222429365799)"
"(47.71384869471608, -122.07242199330112)"
"(47.642525198107776, -122.16589647085652)"
"(47.286606, -122.22086490195059)"
"(47.6856699, -122.20151624540372)"
"(47.6125047, -121.9529307)"
"(47.69995575, -122.352417640993)"
"(47.57574864705807, -122.06500380706115)"
"(47.452199500000006, -122.27880646824426)"
"(47.63002689795918, -122.02449210204081)"
"(47.63002689795918, -122.02449210204081)"
"(47.640502549999994, -122.30654878086872)"
"(47.3533218, -122.14926177500001)"
"(47.6691264, -122.362101)"
"(47.64511202072971, -121.98662475365043)"
"(47.74574138727276, -122.17490041886023)"
"(47.4897395, -122.30447542651376)"
"(47.6275176, -122.3171092)"
"(47.53062331020644, -121.8525728251001)"
"(47.5045279, -122.23048515193004)"
"(47.48595315, -122.14887916252157)"
"(47.215571, -122.028876)"
"(47.42016245000001, -122.06015844999999)"
"(47.7042032, -121.870297)"
"(47.60657724737792, -122.13431799883463)"
"(47.55140355, -122.28046566532123)"
"(47.51097685, -122.34867679999999)"
"(47.26436955, -122.2929127)"
"(47.61297380185014, -122.05862802550955)"
"(47.67040055, -122.41505922476097)"
"(47.767041717171715, -122.33522715151516)"
"(47.6473213273445, -122.11880878688194)"
"(47.5007985, -122.165671)"
"(47.3358102, -122.30439127504394)"
"(47.62834843358026, -122.05888030129705)"
"(47.605069, -122.29674299999999)"
"(47.73077425, -122.18308951153611)"
"(47.72611741666648, -122.07649389347266)"
"(47.2944022, -122.28036143514673)"
"(47.55867923622673, -122.13753060300122)"
"(47.39126125, -122.32230107348485)"
"(47.6298892, -122.3457174)"
"(47.5771113877551, -121.9973588367347)"
"(47.5771113877551, -121.9973588367347)"
"(47.54062048278766, -122.38672357262865)"
"(47.2497565, -122.1205538)"
"(47.706874299999996, -122.12635514901825)"
"(47.451019900000006, -122.18122810845864)"
"(47.451019900000006, -122.18122810845864)"
"(47.3604785, -122.08648396296235)"
"(47.651869339283586, -122.20252041888399)"
"(47.420866, -122.3237557)"
"(47.420866, -122.3237557)"
"(47.6549481, -122.3522416)"
"(47.68472655, -122.1996017591588)"
"(47.4872463, -122.281874986291)"
"(47.718498350000004, -122.34923143823531)"
"(47.6638996347807, -122.1475765531112)"
"(47.43027789709588, -122.51116558997481)"
"(47.5423414, -122.37696998479205)"
"(47.5423414, -122.37696998479205)"
"(47.31394134999999, -122.13002285012)"
"(47.5684648, -122.2804445878764)"
"(47.7106838, -122.20027114378425)"
"(47.74514427055151, -121.91733062685974)"
"(47.5167444, -122.34723652523837)"
"(47.73513120408163, -122.16854928571428)"
"(47.68346485, -122.30698875153348)"
"(47.55005360317655, -122.21858426970013)"
"(47.443270999999996, -122.2779515)"
"(47.53332664891455, -121.87770587656415)"
"(47.194833, -121.9711861)"
"(47.6597395, -122.33529695944593)"
"(47.67317772727273, -122.38285166666667)"
"(47.50051515, -122.3535345)"
"(47.370925850000006, -122.173907)"
"(47.37792775, -122.22888813278465)"
"(47.6006789, -122.1409422)"
"(47.5018517051724, -122.46466442070299)"
"(47.438513, -122.152241825)"
"(47.438513, -122.152241825)"
"(47.3521751, -122.30205886089252)"
"(47.3263215, -122.18877192448201)"
"(47.2601005, -122.2734207)"
"(47.582286598585725, -122.19804674988471)"
"(47.66725659183674, -122.36674636734693)"
"(47.71442985, -122.20828900159805)"
"(47.518878, -122.3772291)"
"(47.530749304684626, -122.07258393888006)"
"(47.65384655, -122.33535403929068)"
"(47.7345033974579, -122.08262119977951)"
"(47.4873654, -122.0641468)"
"(47.6939601, -122.33291859214633)"
"(47.55277025, -122.17008799999999)"
"(47.3651675, -122.10147)"
"(47.30721305, -122.26479214938465)"
"(47.715562672272064, -122.10013522713005)"
"(47.482702599999996, -122.34357802639752)"
"(47.46471015, -122.36092659955457)"
"(47.6812329, -122.35815707959418)"
"(47.53936128430747, -121.9972324531235)"
"(47.4969032, -122.1794316546522)"
"(47.5403954, -122.0132471)"
"(47.47247815, -122.12565341908855)"
"(47.77629010581021, -122.36440537272618)"
"(47.326629499999996, -122.26082141730768)"
"(47.4873376, -121.8622122)"
"(47.3908373, -122.11985990731272)"
"(47.32780305, -122.13810062499999)"
"(47.30782, -122.36200087538086)"
"(47.30782, -122.36200087538086)"
"(47.6304141, -122.0106813)"
"(47.38209105, -122.3102756250554)"
"(47.3317836, -122.2562071)"
"(47.491176749999994, -122.14340587912548)"
"(47.491176749999994, -122.14340587912548)"
"(47.41098025, -122.08419768769423)"
"(47.650166795918366, -121.90469546938775)"
